"","ratd","ratr","ratrd","Name","Name_f","Byear","PDGA","year","Age"
"10954","27-Jun-1999",975,36,"McRee","Brian",1967,7883,1999,32
"10955","25-Apr-1999",969,30,"McRee","Brian",1967,7883,1999,32
"10956","15-Nov-1998",971,19,"McRee","Brian",1967,7883,1998,31
"10957","8-Aug-1998",974,13,"McRee","Brian",1967,7883,1998,31
"15727","11-Feb-2025",1007,57,"Sanders","Jacob",1999,30645,2025,26
"15728","10-Dec-2024",1006,60,"Sanders","Jacob",1999,30645,2024,25
"15729","12-Nov-2024",1005,58,"Sanders","Jacob",1999,30645,2024,25
"15730","8-Oct-2024",1005,58,"Sanders","Jacob",1999,30645,2024,25
"15731","10-Sep-2024",1004,60,"Sanders","Jacob",1999,30645,2024,25
"15732","13-Aug-2024",1005,61,"Sanders","Jacob",1999,30645,2024,25
"15733","9-Jul-2024",1006,61,"Sanders","Jacob",1999,30645,2024,25
"15734","11-Jun-2024",1007,65,"Sanders","Jacob",1999,30645,2024,25
"15735","14-May-2024",1006,62,"Sanders","Jacob",1999,30645,2024,25
"15736","9-Apr-2024",1006,60,"Sanders","Jacob",1999,30645,2024,25
"15737","12-Mar-2024",1004,65,"Sanders","Jacob",1999,30645,2024,25
"15738","13-Feb-2024",1006,62,"Sanders","Jacob",1999,30645,2024,25
"15739","14-Nov-2023",1006,62,"Sanders","Jacob",1999,30645,2023,24
"15740","10-Oct-2023",1008,61,"Sanders","Jacob",1999,30645,2023,24
"15741","12-Sep-2023",1011,61,"Sanders","Jacob",1999,30645,2023,24
"15742","8-Aug-2023",1010,56,"Sanders","Jacob",1999,30645,2023,24
"15743","11-Jul-2023",1008,55,"Sanders","Jacob",1999,30645,2023,24
"15744","13-Jun-2023",1005,58,"Sanders","Jacob",1999,30645,2023,24
"15745","9-May-2023",1005,60,"Sanders","Jacob",1999,30645,2023,24
"15746","11-Apr-2023",1007,64,"Sanders","Jacob",1999,30645,2023,24
"15747","14-Feb-2023",1011,60,"Sanders","Jacob",1999,30645,2023,24
"15748","8-Nov-2022",1012,63,"Sanders","Jacob",1999,30645,2022,23
"15749","11-Oct-2022",1012,67,"Sanders","Jacob",1999,30645,2022,23
"15750","13-Sep-2022",1012,68,"Sanders","Jacob",1999,30645,2022,23
"15751","9-Aug-2022",1013,73,"Sanders","Jacob",1999,30645,2022,23
"15752","12-Jul-2022",1010,73,"Sanders","Jacob",1999,30645,2022,23
"15753","14-Jun-2022",1012,70,"Sanders","Jacob",1999,30645,2022,23
"15754","10-May-2022",1012,67,"Sanders","Jacob",1999,30645,2022,23
"15755","12-Apr-2022",1011,63,"Sanders","Jacob",1999,30645,2022,23
"15756","8-Mar-2022",1010,63,"Sanders","Jacob",1999,30645,2022,23
"15757","8-Feb-2022",1010,61,"Sanders","Jacob",1999,30645,2022,23
"15758","11-Jan-2022",1012,60,"Sanders","Jacob",1999,30645,2022,23
"15759","14-Dec-2021",1012,59,"Sanders","Jacob",1999,30645,2021,22
"15760","9-Nov-2021",1011,59,"Sanders","Jacob",1999,30645,2021,22
"15761","12-Oct-2021",1013,60,"Sanders","Jacob",1999,30645,2021,22
"15762","14-Sep-2021",1014,60,"Sanders","Jacob",1999,30645,2021,22
"15763","10-Aug-2021",1011,62,"Sanders","Jacob",1999,30645,2021,22
"15764","13-Jul-2021",1011,57,"Sanders","Jacob",1999,30645,2021,22
"15765","8-Jun-2021",1012,56,"Sanders","Jacob",1999,30645,2021,22
"15766","11-May-2021",1012,54,"Sanders","Jacob",1999,30645,2021,22
"15767","13-Apr-2021",1012,47,"Sanders","Jacob",1999,30645,2021,22
"15768","8-Dec-2020",1013,44,"Sanders","Jacob",1999,30645,2020,21
"15769","10-Nov-2020",1014,42,"Sanders","Jacob",1999,30645,2020,21
"15770","13-Oct-2020",1013,38,"Sanders","Jacob",1999,30645,2020,21
"15771","8-Sep-2020",1014,38,"Sanders","Jacob",1999,30645,2020,21
"15772","11-Aug-2020",1012,35,"Sanders","Jacob",1999,30645,2020,21
"15773","14-Jul-2020",1013,38,"Sanders","Jacob",1999,30645,2020,21
"15774","14-Apr-2020",1010,59,"Sanders","Jacob",1999,30645,2020,21
"15775","11-Feb-2020",1012,57,"Sanders","Jacob",1999,30645,2020,21
"15776","8-Oct-2019",1012,63,"Sanders","Jacob",1999,30645,2019,20
"15777","10-Sep-2019",1017,60,"Sanders","Jacob",1999,30645,2019,20
"15778","13-Aug-2019",1011,61,"Sanders","Jacob",1999,30645,2019,20
"15779","9-Jul-2019",1005,59,"Sanders","Jacob",1999,30645,2019,20
"15780","11-Jun-2019",1007,58,"Sanders","Jacob",1999,30645,2019,20
"15781","14-May-2019",1009,62,"Sanders","Jacob",1999,30645,2019,20
"15782","9-Apr-2019",1011,59,"Sanders","Jacob",1999,30645,2019,20
"15783","28-Nov-2018",1010,69,"Sanders","Jacob",1999,30645,2018,19
"15784","30-Oct-2018",1009,65,"Sanders","Jacob",1999,30645,2018,19
"15785","9-Oct-2018",1008,65,"Sanders","Jacob",1999,30645,2018,19
"15786","11-Sep-2018",1010,71,"Sanders","Jacob",1999,30645,2018,19
"15787","21-Aug-2018",1011,70,"Sanders","Jacob",1999,30645,2018,19
"15788","31-Jul-2018",1011,73,"Sanders","Jacob",1999,30645,2018,19
"15789","26-Jun-2018",1014,69,"Sanders","Jacob",1999,30645,2018,19
"15790","22-May-2018",1012,71,"Sanders","Jacob",1999,30645,2018,19
"15791","17-Apr-2018",1010,76,"Sanders","Jacob",1999,30645,2018,19
"15792","13-Mar-2018",1011,72,"Sanders","Jacob",1999,30645,2018,19
"15793","12-Dec-2017",1010,73,"Sanders","Jacob",1999,30645,2017,18
"15794","14-Nov-2017",1010,71,"Sanders","Jacob",1999,30645,2017,18
"15795","25-Oct-2017",1010,73,"Sanders","Jacob",1999,30645,2017,18
"15796","26-Sep-2017",1013,68,"Sanders","Jacob",1999,30645,2017,18
"15797","22-Aug-2017",1014,72,"Sanders","Jacob",1999,30645,2017,18
"15798","25-Jul-2017",1012,68,"Sanders","Jacob",1999,30645,2017,18
"15799","27-Jun-2017",1010,64,"Sanders","Jacob",1999,30645,2017,18
"15800","23-May-2017",1009,56,"Sanders","Jacob",1999,30645,2017,18
"15801","26-Apr-2017",1009,52,"Sanders","Jacob",1999,30645,2017,18
"15802","28-Feb-2017",1010,55,"Sanders","Jacob",1999,30645,2017,18
"15803","24-Jan-2017",1011,53,"Sanders","Jacob",1999,30645,2017,18
"15804","15-Nov-2016",1008,61,"Sanders","Jacob",1999,30645,2016,17
"15805","18-Oct-2016",1008,57,"Sanders","Jacob",1999,30645,2016,17
"15806","20-Sep-2016",1005,57,"Sanders","Jacob",1999,30645,2016,17
"15807","16-Aug-2016",1003,63,"Sanders","Jacob",1999,30645,2016,17
"15808","19-Jul-2016",1001,62,"Sanders","Jacob",1999,30645,2016,17
"15809","21-Jun-2016",1001,57,"Sanders","Jacob",1999,30645,2016,17
"15810","17-May-2016",998,53,"Sanders","Jacob",1999,30645,2016,17
"15811","19-Apr-2016",1000,57,"Sanders","Jacob",1999,30645,2016,17
"15812","26-Jan-2016",1002,55,"Sanders","Jacob",1999,30645,2016,17
"15813","8-Dec-2015",1003,51,"Sanders","Jacob",1999,30645,2015,16
"15814","17-Nov-2015",1002,53,"Sanders","Jacob",1999,30645,2015,16
"15815","20-Oct-2015",1009,56,"Sanders","Jacob",1999,30645,2015,16
"15816","30-Sep-2015",1011,62,"Sanders","Jacob",1999,30645,2015,16
"15817","1-Sep-2015",1008,57,"Sanders","Jacob",1999,30645,2015,16
"15818","28-Jul-2015",1008,55,"Sanders","Jacob",1999,30645,2015,16
"15819","23-Jun-2015",1008,57,"Sanders","Jacob",1999,30645,2015,16
"15820","26-May-2015",1006,58,"Sanders","Jacob",1999,30645,2015,16
"15821","28-Apr-2015",1008,54,"Sanders","Jacob",1999,30645,2015,16
"15822","16-Dec-2014",1009,60,"Sanders","Jacob",1999,30645,2014,15
"15823","18-Nov-2014",1010,61,"Sanders","Jacob",1999,30645,2014,15
"15824","28-Oct-2014",1012,57,"Sanders","Jacob",1999,30645,2014,15
"15825","30-Sep-2014",1012,52,"Sanders","Jacob",1999,30645,2014,15
"15826","9-Sep-2014",1009,42,"Sanders","Jacob",1999,30645,2014,15
"15827","26-Aug-2014",1010,53,"Sanders","Jacob",1999,30645,2014,15
"15828","15-Jul-2014",1007,53,"Sanders","Jacob",1999,30645,2014,15
"15829","24-Jun-2014",1009,55,"Sanders","Jacob",1999,30645,2014,15
"15830","27-May-2014",1008,62,"Sanders","Jacob",1999,30645,2014,15
"15831","15-Apr-2014",1010,64,"Sanders","Jacob",1999,30645,2014,15
"15832","18-Feb-2014",1013,76,"Sanders","Jacob",1999,30645,2014,15
"15833","17-Dec-2013",1014,74,"Sanders","Jacob",1999,30645,2013,14
"15834","19-Nov-2013",1016,70,"Sanders","Jacob",1999,30645,2013,14
"15835","22-Oct-2013",1017,79,"Sanders","Jacob",1999,30645,2013,14
"15836","1-Oct-2013",1016,80,"Sanders","Jacob",1999,30645,2013,14
"15837","13-Aug-2013",1016,74,"Sanders","Jacob",1999,30645,2013,14
"15838","2-Jul-2013",1014,75,"Sanders","Jacob",1999,30645,2013,14
"15839","11-Jun-2013",1016,69,"Sanders","Jacob",1999,30645,2013,14
"15840","21-May-2013",1015,76,"Sanders","Jacob",1999,30645,2013,14
"15841","23-Apr-2013",1021,71,"Sanders","Jacob",1999,30645,2013,14
"15842","26-Mar-2013",1020,79,"Sanders","Jacob",1999,30645,2013,14
"15843","29-Jan-2013",1020,77,"Sanders","Jacob",1999,30645,2013,14
"15844","18-Dec-2012",1020,77,"Sanders","Jacob",1999,30645,2012,13
"15845","13-Nov-2012",1018,70,"Sanders","Jacob",1999,30645,2012,13
"15846","23-Oct-2012",1019,71,"Sanders","Jacob",1999,30645,2012,13
"15847","18-Sep-2012",1017,79,"Sanders","Jacob",1999,30645,2012,13
"15848","14-Aug-2012",1015,80,"Sanders","Jacob",1999,30645,2012,13
"15849","3-Jul-2012",1020,77,"Sanders","Jacob",1999,30645,2012,13
"15850","15-May-2012",1018,78,"Sanders","Jacob",1999,30645,2012,13
"15851","23-Mar-2012",1020,73,"Sanders","Jacob",1999,30645,2012,13
"15852","24-Jan-2012",1019,73,"Sanders","Jacob",1999,30645,2012,13
"15853","20-Dec-2011",1020,73,"Sanders","Jacob",1999,30645,2011,12
"15854","22-Nov-2011",1020,73,"Sanders","Jacob",1999,30645,2011,12
"15855","25-Oct-2011",1017,76,"Sanders","Jacob",1999,30645,2011,12
"15856","13-Sep-2011",1017,68,"Sanders","Jacob",1999,30645,2011,12
"15857","30-Aug-2011",1016,66,"Sanders","Jacob",1999,30645,2011,12
"15858","12-Jul-2011",1019,70,"Sanders","Jacob",1999,30645,2011,12
"15859","21-Jun-2011",1018,72,"Sanders","Jacob",1999,30645,2011,12
"15860","17-May-2011",1016,69,"Sanders","Jacob",1999,30645,2011,12
"15861","29-Mar-2011",1018,71,"Sanders","Jacob",1999,30645,2011,12
"15862","14-Dec-2010",1020,71,"Sanders","Jacob",1999,30645,2010,11
"15863","26-Oct-2010",1019,68,"Sanders","Jacob",1999,30645,2010,11
"15864","31-Aug-2010",1021,70,"Sanders","Jacob",1999,30645,2010,11
"15865","20-Jul-2010",1015,72,"Sanders","Jacob",1999,30645,2010,11
"15866","22-Jun-2010",1016,70,"Sanders","Jacob",1999,30645,2010,11
"15867","4-May-2010",1020,69,"Sanders","Jacob",1999,30645,2010,11
"15868","23-Mar-2010",1018,65,"Sanders","Jacob",1999,30645,2010,11
"15869","15-Dec-2009",1015,65,"Sanders","Jacob",1999,30645,2009,10
"15870","20-Oct-2009",1014,62,"Sanders","Jacob",1999,30645,2009,10
"15871","1-Sep-2009",1017,65,"Sanders","Jacob",1999,30645,2009,10
"15872","21-Jul-2009",1018,61,"Sanders","Jacob",1999,30645,2009,10
"15873","19-May-2009",1020,60,"Sanders","Jacob",1999,30645,2009,10
"15874","21-Apr-2009",1014,63,"Sanders","Jacob",1999,30645,2009,10
"15875","17-Mar-2009",1015,62,"Sanders","Jacob",1999,30645,2009,10
"15876","27-Jan-2009",1016,61,"Sanders","Jacob",1999,30645,2009,10
"15877","25-Nov-2008",1017,56,"Sanders","Jacob",1999,30645,2008,9
"15878","9-Sep-2008",1017,58,"Sanders","Jacob",1999,30645,2008,9
"15879","24-Jun-2008",1013,66,"Sanders","Jacob",1999,30645,2008,9
"15880","29-Apr-2008",1011,74,"Sanders","Jacob",1999,30645,2008,9
"15881","13-Nov-2007",1011,83,"Sanders","Jacob",1999,30645,2007,8
"15882","28-Aug-2007",1014,77,"Sanders","Jacob",1999,30645,2007,8
"15883","26-Jun-2007",1012,77,"Sanders","Jacob",1999,30645,2007,8
"15884","19-Dec-2006",1008,78,"Sanders","Jacob",1999,30645,2006,7
"15885","19-Sep-2006",1012,79,"Sanders","Jacob",1999,30645,2006,7
"15886","27-Jun-2006",1008,77,"Sanders","Jacob",1999,30645,2006,7
"15887","18-Apr-2006",1009,71,"Sanders","Jacob",1999,30645,2006,7
"15888","15-Dec-2005",1009,68,"Sanders","Jacob",1999,30645,2005,6
"15889","15-Sep-2005",1004,67,"Sanders","Jacob",1999,30645,2005,6
"15890","15-Jul-2005",1001,69,"Sanders","Jacob",1999,30645,2005,6
"15891","15-May-2005",999,66,"Sanders","Jacob",1999,30645,2005,6
"15892","15-Feb-2005",997,65,"Sanders","Jacob",1999,30645,2005,6
"15893","15-Dec-2004",996,65,"Sanders","Jacob",1999,30645,2004,5
"15894","15-Sep-2004",994,60,"Sanders","Jacob",1999,30645,2004,5
"15895","15-Jul-2004",994,55,"Sanders","Jacob",1999,30645,2004,5
"15896","15-May-2004",997,55,"Sanders","Jacob",1999,30645,2004,5
"15897","15-Feb-2004",998,51,"Sanders","Jacob",1999,30645,2004,5
"15898","15-Dec-2003",998,51,"Sanders","Jacob",1999,30645,2003,4
"15899","15-Sep-2003",1001,37,"Sanders","Jacob",1999,30645,2003,4
"15900","15-Jul-2003",1002,36,"Sanders","Jacob",1999,30645,2003,4
"15901","15-May-2003",998,31,"Sanders","Jacob",1999,30645,2003,4
"15902","31-Dec-2002",998,30,"Sanders","Jacob",1999,30645,2002,3
"15903","30-Sep-2002",997,30,"Sanders","Jacob",1999,30645,2002,3
"15904","28-Jul-2002",997,38,"Sanders","Jacob",1999,30645,2002,3
"15905","27-May-2002",993,29,"Sanders","Jacob",1999,30645,2002,3
"15906","31-Mar-2002",993,26,"Sanders","Jacob",1999,30645,2002,3
"15907","16-Dec-2001",992,24,"Sanders","Jacob",1999,30645,2001,2
"15908","26-Aug-2001",990,27,"Sanders","Jacob",1999,30645,2001,2
"15909","29-Apr-2001",987,31,"Sanders","Jacob",1999,30645,2001,2
"15910","16-Dec-2000",990,30,"Sanders","Jacob",1999,30645,2000,1
"15911","27-Aug-2000",990,34,"Sanders","Jacob",1999,30645,2000,1
"15912","25-Jun-2000",993,36,"Sanders","Jacob",1999,30645,2000,1
"15913","30-Apr-2000",993,40,"Sanders","Jacob",1999,30645,2000,1
"15914","31-Oct-1999",995,40,"Sanders","Jacob",1999,30645,1999,0
"15915","29-Aug-1999",993,36,"Sanders","Jacob",1999,30645,1999,0
"15916","27-Jun-1999",989,34,"Sanders","Jacob",1999,30645,1999,0
"15917","25-Apr-1999",989,34,"Sanders","Jacob",1999,30645,1999,0
"15918","15-Nov-1998",989,30,"Sanders","Jacob",1999,30645,1998,-1
"15919","8-Aug-1998",988,28,"Sanders","Jacob",1999,30645,1998,-1
"7674","11-Feb-2025",1014,34,"Kajiyama","Manabu",1985,8139,2025,40
"7675","12-Nov-2024",1021,33,"Kajiyama","Manabu",1985,8139,2024,39
"7676","8-Oct-2024",1024,33,"Kajiyama","Manabu",1985,8139,2024,39
"7677","10-Sep-2024",1020,40,"Kajiyama","Manabu",1985,8139,2024,39
"7678","13-Aug-2024",1021,38,"Kajiyama","Manabu",1985,8139,2024,39
"7679","14-May-2024",1026,45,"Kajiyama","Manabu",1985,8139,2024,39
"7680","12-Mar-2024",1027,41,"Kajiyama","Manabu",1985,8139,2024,39
"7681","13-Feb-2024",1025,38,"Kajiyama","Manabu",1985,8139,2024,39
"7682","12-Dec-2023",1029,33,"Kajiyama","Manabu",1985,8139,2023,38
"7683","14-Nov-2023",1032,35,"Kajiyama","Manabu",1985,8139,2023,38
"7684","12-Sep-2023",1029,35,"Kajiyama","Manabu",1985,8139,2023,38
"7685","8-Aug-2023",1056,31,"Kajiyama","Manabu",1985,8139,2023,38
"7686","13-Jun-2023",1051,27,"Kajiyama","Manabu",1985,8139,2023,38
"7687","9-May-2023",1050,24,"Kajiyama","Manabu",1985,8139,2023,38
"7688","13-Dec-2022",1051,29,"Kajiyama","Manabu",1985,8139,2022,37
"7689","8-Nov-2022",1047,28,"Kajiyama","Manabu",1985,8139,2022,37
"7690","11-Oct-2022",1041,24,"Kajiyama","Manabu",1985,8139,2022,37
"7691","13-Sep-2022",1047,20,"Kajiyama","Manabu",1985,8139,2022,37
"7692","12-Jul-2022",1039,13,"Kajiyama","Manabu",1985,8139,2022,37
"7693","14-Jun-2022",1035,11,"Kajiyama","Manabu",1985,8139,2022,37
"7694","10-May-2022",1034,8,"Kajiyama","Manabu",1985,8139,2022,37
"7695","11-Jan-2022",1039,9,"Kajiyama","Manabu",1985,8139,2022,37
"7696","14-Dec-2021",1040,9,"Kajiyama","Manabu",1985,8139,2021,36
"7697","8-Dec-2020",1019,17,"Kajiyama","Manabu",1985,8139,2020,35
"7698","13-Oct-2020",1022,24,"Kajiyama","Manabu",1985,8139,2020,35
"7699","10-Mar-2020",1020,49,"Kajiyama","Manabu",1985,8139,2020,35
"7700","11-Feb-2020",1021,46,"Kajiyama","Manabu",1985,8139,2020,35
"7701","10-Dec-2019",1024,46,"Kajiyama","Manabu",1985,8139,2019,34
"7702","8-Oct-2019",1023,45,"Kajiyama","Manabu",1985,8139,2019,34
"7703","10-Sep-2019",1023,42,"Kajiyama","Manabu",1985,8139,2019,34
"7704","13-Aug-2019",1031,32,"Kajiyama","Manabu",1985,8139,2019,34
"7705","9-Jul-2019",1030,32,"Kajiyama","Manabu",1985,8139,2019,34
"7706","11-Jun-2019",1025,32,"Kajiyama","Manabu",1985,8139,2019,34
"7707","14-May-2019",1028,35,"Kajiyama","Manabu",1985,8139,2019,34
"7708","19-Mar-2019",1024,32,"Kajiyama","Manabu",1985,8139,2019,34
"7709","26-Feb-2019",1025,32,"Kajiyama","Manabu",1985,8139,2019,34
"7710","29-Jan-2019",1026,31,"Kajiyama","Manabu",1985,8139,2019,34
"7711","28-Nov-2018",1035,34,"Kajiyama","Manabu",1985,8139,2018,33
"7712","30-Oct-2018",1040,33,"Kajiyama","Manabu",1985,8139,2018,33
"7713","21-Aug-2018",1033,35,"Kajiyama","Manabu",1985,8139,2018,33
"7714","26-Jun-2018",1031,39,"Kajiyama","Manabu",1985,8139,2018,33
"7715","22-May-2018",1031,36,"Kajiyama","Manabu",1985,8139,2018,33
"7716","17-Apr-2018",1030,39,"Kajiyama","Manabu",1985,8139,2018,33
"7717","31-Jan-2018",1034,48,"Kajiyama","Manabu",1985,8139,2018,33
"7718","12-Dec-2017",1035,45,"Kajiyama","Manabu",1985,8139,2017,32
"7719","25-Oct-2017",1033,45,"Kajiyama","Manabu",1985,8139,2017,32
"7720","26-Sep-2017",1030,46,"Kajiyama","Manabu",1985,8139,2017,32
"7721","25-Jul-2017",1029,52,"Kajiyama","Manabu",1985,8139,2017,32
"7722","27-Jun-2017",1036,48,"Kajiyama","Manabu",1985,8139,2017,32
"7723","26-Apr-2017",1035,51,"Kajiyama","Manabu",1985,8139,2017,32
"7724","28-Mar-2017",1031,47,"Kajiyama","Manabu",1985,8139,2017,32
"7725","24-Jan-2017",1028,44,"Kajiyama","Manabu",1985,8139,2017,32
"7726","6-Dec-2016",1029,44,"Kajiyama","Manabu",1985,8139,2016,31
"7727","15-Nov-2016",1026,41,"Kajiyama","Manabu",1985,8139,2016,31
"7728","18-Oct-2016",1025,38,"Kajiyama","Manabu",1985,8139,2016,31
"7729","20-Sep-2016",1027,38,"Kajiyama","Manabu",1985,8139,2016,31
"7730","21-Jun-2016",1021,52,"Kajiyama","Manabu",1985,8139,2016,31
"7731","17-May-2016",1016,43,"Kajiyama","Manabu",1985,8139,2016,31
"7732","22-Mar-2016",1017,52,"Kajiyama","Manabu",1985,8139,2016,31
"7733","26-Jan-2016",1018,52,"Kajiyama","Manabu",1985,8139,2016,31
"7734","8-Dec-2015",1013,55,"Kajiyama","Manabu",1985,8139,2015,30
"7735","17-Nov-2015",1015,55,"Kajiyama","Manabu",1985,8139,2015,30
"7736","20-Oct-2015",1012,55,"Kajiyama","Manabu",1985,8139,2015,30
"7737","30-Sep-2015",1013,52,"Kajiyama","Manabu",1985,8139,2015,30
"7738","1-Sep-2015",1012,53,"Kajiyama","Manabu",1985,8139,2015,30
"7739","28-Jul-2015",1016,54,"Kajiyama","Manabu",1985,8139,2015,30
"7740","23-Jun-2015",1014,54,"Kajiyama","Manabu",1985,8139,2015,30
"7741","26-May-2015",1010,54,"Kajiyama","Manabu",1985,8139,2015,30
"7742","24-Mar-2015",1008,51,"Kajiyama","Manabu",1985,8139,2015,30
"7743","27-Jan-2015",1006,46,"Kajiyama","Manabu",1985,8139,2015,30
"7744","18-Nov-2014",1014,42,"Kajiyama","Manabu",1985,8139,2014,29
"7745","9-Sep-2014",1009,39,"Kajiyama","Manabu",1985,8139,2014,29
"7746","26-Aug-2014",1007,41,"Kajiyama","Manabu",1985,8139,2014,29
"7747","15-Jul-2014",1016,38,"Kajiyama","Manabu",1985,8139,2014,29
"7748","24-Jun-2014",1018,36,"Kajiyama","Manabu",1985,8139,2014,29
"7749","27-May-2014",1020,36,"Kajiyama","Manabu",1985,8139,2014,29
"7750","15-Apr-2014",1026,37,"Kajiyama","Manabu",1985,8139,2014,29
"7751","21-Jan-2014",1024,34,"Kajiyama","Manabu",1985,8139,2014,29
"7752","22-Oct-2013",1027,36,"Kajiyama","Manabu",1985,8139,2013,28
"7753","1-Oct-2013",1027,34,"Kajiyama","Manabu",1985,8139,2013,28
"7754","21-May-2013",1027,35,"Kajiyama","Manabu",1985,8139,2013,28
"7755","18-Dec-2012",1034,31,"Kajiyama","Manabu",1985,8139,2012,27
"7756","13-Nov-2012",1028,28,"Kajiyama","Manabu",1985,8139,2012,27
"7757","23-Oct-2012",1027,26,"Kajiyama","Manabu",1985,8139,2012,27
"7758","18-Sep-2012",1033,23,"Kajiyama","Manabu",1985,8139,2012,27
"7759","14-Aug-2012",1026,20,"Kajiyama","Manabu",1985,8139,2012,27
"7760","3-Jul-2012",1030,22,"Kajiyama","Manabu",1985,8139,2012,27
"7761","15-May-2012",1029,21,"Kajiyama","Manabu",1985,8139,2012,27
"7762","23-Mar-2012",1020,21,"Kajiyama","Manabu",1985,8139,2012,27
"7763","20-Dec-2011",1024,20,"Kajiyama","Manabu",1985,8139,2011,26
"7764","22-Nov-2011",1030,22,"Kajiyama","Manabu",1985,8139,2011,26
"7765","30-Aug-2011",1029,36,"Kajiyama","Manabu",1985,8139,2011,26
"7766","12-Jul-2011",1029,34,"Kajiyama","Manabu",1985,8139,2011,26
"7767","17-May-2011",1024,45,"Kajiyama","Manabu",1985,8139,2011,26
"7768","29-Mar-2011",1023,45,"Kajiyama","Manabu",1985,8139,2011,26
"7769","25-Jan-2011",1023,47,"Kajiyama","Manabu",1985,8139,2011,26
"7770","14-Dec-2010",1020,45,"Kajiyama","Manabu",1985,8139,2010,25
"7771","26-Oct-2010",1014,46,"Kajiyama","Manabu",1985,8139,2010,25
"7772","31-Aug-2010",1013,53,"Kajiyama","Manabu",1985,8139,2010,25
"7773","22-Jun-2010",1013,49,"Kajiyama","Manabu",1985,8139,2010,25
"7774","4-May-2010",1015,50,"Kajiyama","Manabu",1985,8139,2010,25
"7775","23-Mar-2010",1008,53,"Kajiyama","Manabu",1985,8139,2010,25
"7776","26-Jan-2010",1008,50,"Kajiyama","Manabu",1985,8139,2010,25
"7777","15-Dec-2009",1009,50,"Kajiyama","Manabu",1985,8139,2009,24
"7778","20-Oct-2009",1008,49,"Kajiyama","Manabu",1985,8139,2009,24
"7779","1-Sep-2009",1011,53,"Kajiyama","Manabu",1985,8139,2009,24
"7780","21-Jul-2009",1006,54,"Kajiyama","Manabu",1985,8139,2009,24
"7781","19-May-2009",1003,54,"Kajiyama","Manabu",1985,8139,2009,24
"7782","17-Mar-2009",1008,49,"Kajiyama","Manabu",1985,8139,2009,24
"7783","27-Jan-2009",1007,49,"Kajiyama","Manabu",1985,8139,2009,24
"7784","25-Nov-2008",1010,48,"Kajiyama","Manabu",1985,8139,2008,23
"7785","9-Sep-2008",1011,42,"Kajiyama","Manabu",1985,8139,2008,23
"7786","24-Jun-2008",1012,41,"Kajiyama","Manabu",1985,8139,2008,23
"7787","29-Apr-2008",1007,41,"Kajiyama","Manabu",1985,8139,2008,23
"7788","29-Jan-2008",1010,41,"Kajiyama","Manabu",1985,8139,2008,23
"7789","13-Nov-2007",1008,43,"Kajiyama","Manabu",1985,8139,2007,22
"7790","28-Aug-2007",1004,42,"Kajiyama","Manabu",1985,8139,2007,22
"7791","26-Jun-2007",1008,33,"Kajiyama","Manabu",1985,8139,2007,22
"7792","19-Dec-2006",999,27,"Kajiyama","Manabu",1985,8139,2006,21
"7793","19-Sep-2006",986,9,"Kajiyama","Manabu",1985,8139,2006,21
"7794","14-Feb-2006",980,13,"Kajiyama","Manabu",1985,8139,2006,21
"7795","4-Oct-2005",977,19,"Kajiyama","Manabu",1985,8139,2005,20
"7796","15-Sep-2005",978,20,"Kajiyama","Manabu",1985,8139,2005,20
"7797","15-Feb-2005",962,17,"Kajiyama","Manabu",1985,8139,2005,20
"7798","15-Dec-2004",957,6,"Kajiyama","Manabu",1985,8139,2004,19
"7799","15-Sep-2004",955,3,"Kajiyama","Manabu",1985,8139,2004,19
"7800","15-Feb-2004",955,3,"Kajiyama","Manabu",1985,8139,2004,19
"7801","30-Sep-2002",955,3,"Kajiyama","Manabu",1985,8139,2002,17
"7927","12-Nov-2024",1024,21,"Kikuchi","Tetsuya",1979,8145,2024,45
"7928","8-Oct-2024",1023,21,"Kikuchi","Tetsuya",1979,8145,2024,45
"7929","10-Sep-2024",1027,22,"Kikuchi","Tetsuya",1979,8145,2024,45
"7930","9-Jul-2024",1024,25,"Kikuchi","Tetsuya",1979,8145,2024,45
"7931","11-Jun-2024",1020,23,"Kikuchi","Tetsuya",1979,8145,2024,45
